cat|length
79510|779.195999029093
79511|405.378769966784
79512|367.020633683
79513|52.9912719769948
79514|1496.46115759367
79515|690.509536343215
79516|537.596963675805
79517|1750.70265194323
79518|2903.86817644508
79519|24.9803251725389
79520|2085.7940686653
79521|203.760871536979
79522|404.491121441965
79523|85.2881649964217
79524|358.816417311275
79525|296.365604379362
79526|1458.99066983577
79527|380.398444794242
79528|836.105541163578
79529|553.485423951941
79530|2227.10412727081
79531|1754.10094963344
79532|953.322923121528
79533|722.806429362457
79534|675.876400649617
79535|223.567601969797
79536|225.710575077443
79537|1277.17950183797
79538|2084.90642014019
79539|67.6244076707668
79540|537.596963676063
79541|1520.70613065164
79542|633.232318151277
79543|311.886388598841
79544|703.887347454089
79545|214.108061016017
79546|416.981284028111
79547|547.056504630116
79548|453.196447203888
79549|47.8176772374176
79550|1012.74311442061
79551|678.019373756464
79552|547.056504630229
79553|143.453031712836
79554|618.599182457565
79555|998.477654784875
79556|174.862276207481
79557|90.4617597357449
79558|1267.71996088514
79559|748.674403059719
79560|449.278177047124
79561|431.614419721599
79562|1287.52669131784
79563|24.9803251726553
79564|37.4704877589829
79565|238.200737663572
79566|746.531429951977
79567|122.758652755199
79568|1331.05842234105
79569|344.183281618021
79570|828.788973316687
79571|403.603472916872
79572|908.903543573072
79573|158.973815931478
79574|67.6244076706021
79575|239.08838618835
79576|611.282614610927
79577|244.261980927985
79578|1399.93815459412
79579|67.624407670825
79580|836.993189687879
79581|195.556655165499
79582|145.596004820407
79583|462.655988158363
79584|367.020633683038
79585|206.791493169218
79586|83.1451918892343
79587|1311.77166437513
79588|452.308798679514
79589|453.564123261844
79590|520.820854875044
79591|775.797701339235
79592|1045.04000743959
79593|175.749924732358
79594|1063.95908934785
79595|495.840529702231
79596|2532.92927260513
79597|95.6353544752227
79598|358.816417311351
79599|1203.49385090422
79600|493.69755659524
79601|85.2881649965552
79602|461.400663575909
79603|560.434315741197
79604|447.135203940114
79605|235.170116031497
79606|441.073960675712
79607|428.216122032126
79608|567.750883587729
79609|905.872921941289
79610|805.063972726677
79611|382.54141790161
79612|1542.65583419194
79613|693.540157975588
79614|620.74215556507
79615|458.737718001246
79616|1208.66744564331
79617|900.699327201657
79618|602.190749714493
79619|229.628845234426
79620|765.450511860497
79621|528.137422721743
79622|837.880838212969
79623|539.739936783506
79624|147.738977927621
79625|444.992230832638
79626|483.350367116144
79627|357.928768786638
79628|469.084907480318
79629|330.805470506642
79630|647.86545384458
79631|297.253252905018
79632|637.518264365754
79633|650.896075476939
79634|1253.0868251914
79635|2084.90642014011
79636|687.111238653246
79637|505.300070656821
79638|1037.72343959317
79639|299.396226012233
79640|797.7474048798
79641|120.615679647752
79642|65.4814345634047
79643|458.737718001513
79644|196.444303690071
79645|198.587276797552
79646|442.849257725236
79647|1368.16123404225
79648|1447.38815577454
79649|442.849257725562
79650|1312.13934043284
79651|0
79652|1126.40990227896
79653|1433.49037219678
79654|355.785795679125
79655|190.38306042575
79656|764.195187278108
79657|680.16234686426
79658|907.648218991077
79659|612.537939193305
79660|72.7980024101211
79661|168.433356885587
79662|774.910052814616
79663|1144.96130812982
79664|522.076179457302
79665|92.6047328432886
79666|1992.30168729736
79667|659.100291848698
79668|90.4617597358804
79669|1106.23549578853
79670|155.943194299232
79671|85.2881649965581
79672|915.332462895497
79673|427.328473507009
79674|102.951922321997
79675|855.544595538776
79676|1836.72616905499
79677|175.749924732331
79678|530.280395829047
79679|1610.12794545273
79680|196.44430369041
79681|294.222631272796
79682|384.68439100863
79683|743.500808320087
79684|395.031580487695
79685|656.069670216434
79686|210.189790859
79687|377.367823161746
79688|872.320704339358
79689|617.711533933341
79690|246.404954035042
79691|375.224850054751
79692|947.261679857139
79693|536.709315150947
79694|583.271667806357
79695|632.344669626729
79696|865.004136492603
79697|558.291342633388
79698|321.345929552642
79699|424.297851874801
79700|504.41242213183
79701|214.108061015927
79702|907.648218990893
79703|1312.13934043312
79704|67.6244076707668
79705|608.251992978801
79706|564.720261955305
79707|200.730249904713
79708|588.445262545726
79709|1554.62602431136
79710|202.873223011937
79711|723.694077886924
79712|655.182021691406
79713|510.473665395939
79714|386.827364115978
79715|765.450511860353
79716|453.196447204182
79717|299.396226012534
79718|0
79719|323.488902660028
79720|35.3275146515562
79721|816.298810730712
79722|256.752143514255
79723|392.000958855384
79724|669.815157385181
79725|152.912572667199
79726|49.9606503450777
79727|570.781505220393
79728|153.800221191826
79729|1504.66537396579
79730|100.808949214584
79731|304.569820751868
79732|24.9803251726553
79733|280.844820161834
79734|1918.61603636241
79735|687.478914710822
79736|485.861016281349
79737|200.730249904764
79738|1050.21360217971
79739|866.259461075657
79740|667.672184277318
79741|339.89733540315
79742|578.465749124586
79743|389.857985748235
79744|1315.53763812256
79745|130.075220602027
79746|67.6244076707427
79747|514.75961161074
79748|17.6637573257678
79749|1297.87388079693
79750|245.517305510281
79751|665.896887228261
79752|1221.67758069676
79753|1326.77247612653
79754|401.46049980986
79755|399.317526702192
79756|183.954141103911
79757|615.56856082552
79758|582.384019281596
79759|1777.82595022283
79760|220.536980337647
79761|424.297851874985
79762|642.691859104991
79763|315.284686288516
79764|171.463978517738
79765|138.27943697354
79766|803.80864814409
79767|281.732468686772
79768|864.116487967785
79769|356.673444204
79770|457.482393418703
79771|1496.46115759421
79772|122.758652755158
79773|1050.21360217957
79774|336.866713771082
79775|301.539199119556
79776|616.823885407886
79777|253.721521882166
79778|791.686161615534
79779|251.57854877451
79780|60.3078398240334
79781|537.596963675952
79782|2382.527349103
79783|1305.71042111138
79784|1209.55509416833
79785|248.547927142421
79786|575.06745143487
79787|143.453031713069
79788|215.363385598186
79789|110.268490169036
79790|1590.84118748763
79791|239.088386188514
79792|429.471446614376
79793|336.866713771147
79794|575.067451434856
79795|17.6637573257472
79796|585.414640913336
79797|175.749924732283
79798|35.3275146515357
79799|1152.27787597716
79800|1780.85657185629
79801|379.510796269252
79802|560.43431574102
79803|140.42241008036
79804|530.280395829499
79805|233.914791448814
79806|378.623147744525
79807|401.460499809249
79808|880.004948244301
79809|874.463677446955
79810|1424.55080370913
79811|546.16885610534
79812|923.536679267013
79813|236.94541308104
79814|1455.59237214515
79815|2439.06921517916
79816|1297.87388079646
79817|334.723740663737
79818|376.480174637369
79819|466.054285848298
79820|274.415900839796
79821|500.126475917069
79822|355.785795679242
79823|301.539199119488
79824|17.6637573257472
79825|923.169003209453
79826|364.877660575778
79827|135.248815341499
79828|150.769599560032
79829|533.311017461345
79830|911.046516680886
79831|194.301330582808
79832|2037.0887429021
79833|830.931946423924
79834|279.589495579182
79835|427.328473506621
79836|192.526033533269
79837|2606.61492353953
79838|294.222631272895
79839|685.33594160345
79840|1033.43749337856
79841|238.200737663514
79842|1029.51922322135
79843|60.3078398242115
79844|271.385279207865
79845|501.014124441867
79846|347.213903249652
79847|178.780546364622
79848|1898.80930592958
79849|376.480174636947
79850|535.821666626084
79851|1490.91988679683
79852|1252.71914913383
79853|280.84482016194
79854|709.060942193295
79855|702.999698929365
79856|110.268490169077
79857|291.192009641183
79858|361.847038943443
79859|630.201696519137
79860|367.020633683106
79861|291.192009640595
79862|1141.56301044027
79863|809.869891408438
79864|509.586016870429
79865|461.768339633266
79866|1793.34673444181
79867|205.903844644365
79868|1055.38719691873
79869|1872.57365617411
79870|308.855766966314
79871|306.712793859277
79872|152.912572666934
79873|703.887347454208
79874|969.211383397674
79875|161.116789038583
79876|286.906063426138
79877|550.087126262225
79878|115.442084908373
79879|933.883868745957
79880|1105.71552332117
79881|879.637272186453
79882|245.517305510446
79883|836.993189688387
79884|731.010645733903
79885|846.452730642374
79886|278.701847054222
79887|439.818636093368
79888|170.576329992788
79889|654.814345633925
79890|394.143931962741
79891|173.606951624932
79892|566.863235063053
79893|1009.71249278809
79894|198.587276797333
79895|155.94319429928
79896|335.979065245996
79897|12.4901625863276
79898|1582.6369711144
79899|505.300070656554
79900|203.760871536835
79901|354.530471096671
79902|205.903844644132
79903|378.623147744402
79904|49.9606503450777
79905|927.454949424725
79906|229.99652129192
79907|849.851028332325
79908|1292.33260999995
79909|918.363084527651
79910|273.528252315011
79911|598.792452024575
79912|734.408943423733
79913|363.990012051141
79914|1502.52240085885
79915|1434.37802072148
79916|102.951922322139
79917|1024.3456284819
79918|83.1451918891108
79919|417.868932552982
79920|1095.0006577848
79921|166.290383778181
79922|200.730249905055
79923|2041.00701305951
79924|97.778327582667
79925|299.396226012424
79926|1767.84643680199
79927|122.758652755034
79928|596.649478917278
79929|1158.33911924069
79930|867.147109600215
79931|382.541417901618
79932|761.164565645598
79933|991.52876299551
79934|412.695337813638
79935|17.6637573257884
79936|426.440824981943
79937|872.320704339295
79938|2585.4005721143
79939|12.4901625862112
79940|1105.7155233216
79941|512.616638503334
79942|438.930987568312
79943|323.488902659931
79944|754.735646323896
79945|1393.5092352721
79946|770.624106599488
79947|472.1155291128
79948|923.536679266886
79949|30.1539199119585
79950|575.067451434778
79951|0
79952|744.388456844822
79953|758.133944013625
79954|656.069670216476
79955|30.153919911852
79956|1159.2267677658
79957|632.344669626301
79958|465.686609790619
79959|62.4508129311725
79960|653.926697109158
79961|869.290082707567
79962|961.007167025906
79963|117.58505801582
79964|2052.60952712099
79965|47.8176772376305
79966|258.895116621377
79967|992.936383987493
79968|394.143931962674
79969|203.760871536904
79970|978.670924351215
79971|544.025882997938
79972|148.626626452276
79973|823.615378577572
79974|535.453990568666
79975|548.831801679689
79976|428.583798089281
79977|65.4814345635764
79978|310.111091548922
79979|1314.28231354009
79980|617.711533932512
79981|538.484612200825
79982|178.780546364622
79983|306.712793859166
79984|1123.01160458954
79985|823.615378577118
79986|1257.37277140545
79987|180.92351947181
79988|544.913531522648
79989|83.1451918890697
79990|737.071888998358
79991|1907.90117082499
79992|122.75865275524
79993|737.439565055767
79994|314.91701023071
79995|382.909093959112
79996|236.057764556241
79997|678.019373756508
79998|426.440824982265
79999|1968.94436276416
80000|2863.73474311149
80001|12.4901625863276
80002|957.976545393919
80003|248.547927142617
80004|301.539199119598
80005|475.146150744703
80006|657.324994798847
80007|392.000958855693
80008|12.4901625860948
80009|1447.38815577428
80010|578.098073066575
80011|1456.84769672836
80012|713.346888408495
80013|249.435575667288
80014|561.689640323533
80015|692.284833392775
80016|186.097114211317
80017|1966.43371359846
80018|269.242306100349
80019|419.124257135377
80020|472.115529112421
80021|389.857985748114
80022|470.860204529641
80023|615.568560825326
80024|740.102510630265
80025|753.847997799269
80026|540.627585308219
80027|0
80028|216.251034123488
80029|1505.92069854876
80030|1391.36626216515
80031|588.445262545883
80032|967.956058814889
80033|329.550145924465
80034|153.800221192124
80035|24.9803251724807
80036|1238.08601344013
80037|140.422410080686
80038|581.496370756469
80039|701.744374346754
80040|72.7980024101623
80041|1065.73438639787
80042|2442.46751286906
80043|395.031580487736
80044|401.460499809852
80045|166.290383778335
80046|507.443043763942
80047|192.526033533122
80048|49.9606503450777
80049|52.9912719771594
80050|1848.48097952593
80051|42.6440824979574
80052|223.567601969805
80053|1243.62728423707
80054|118.472706540646
80055|88.3187866285304
80056|822.360053994841
80057|363.990012050976
80058|331.693119031597
80059|2199.09318046608
80060|528.137422721802
80061|733.153618841329
80062|745.643781427726
80063|377.367823162174
80064|497.983502809703
80065|230.88416981665
80066|575.955099959421
80067|619.854507040412
80068|42.644082498252
80069|1852.76692574107
80070|573.292154385177
80071|410.552364705875
80072|186.097114211132
80073|208.046817751662
80074|412.695337813672
80075|624.140453254755
80076|1703.25265076335
80077|533.311017461204
80078|803.808648144293
80079|572.924478327535
80080|911.046516680593
80081|615.568560825568
80082|1198.84022863187
80083|2199.9808289904
80084|248.547927142234
80085|578.985721591914
80086|612.905615250578
80087|37.4704877587501
80088|1566.74851083947
80089|396.286905070166
80090|824.503027102113
80091|223.567601970047
80092|854.65694701386
80093|549.199477737347
80094|291.19200964045
80095|183.066492579019
80096|843.422109010003
80097|727.980024101807
80098|289.049036533374
80099|785.257242293719
80100|284.763090318615
80101|1216.50398595749
80102|67.6244076707497
80103|542.770558415554
80104|1981.06684929332
80105|889.096813140706
80106|780.971296078533
80107|336.866713771051
80108|907.648218991314
80109|858.942893228207
80110|190.383060425983
80111|2161.10272024013
80112|1031.66219632892
80113|1121.23630753984
80114|413.063013870954
80115|183.954141103811
80116|514.759611610453
80117|426.440824982231
80118|172.719303100284
80119|130.96286912678
80120|731.010645733851
80121|1073.05095424449
80122|72.7980024102858
80123|465.686609790478
80124|138.279436973605
80125|1165.65568708723
80126|147.738977927745
80127|669.815157385007
80128|540.627585308068
80129|0
80130|887.841488558206
80131|1020.05968226728
80132|555.260721001415
80133|746.53142995206
80134|422.154878767652
80135|37.4704877587501
80136|342.040308510618
80137|344.183281617212
80138|24.9803251726553
80139|203.760871536773
80140|659.100291848831
80141|250.69090024989
80142|294.22263127293
80143|1869.023062075
80144|1050.21360217964
80145|1083.39814372351
80146|231.771818341599
80147|1274.66885267415
80148|1126.40990227931
80149|496.208205760336
80150|936.026841853586
80151|984.73216761556
80152|24.9803251725389
80153|1333.20139544816
80154|268.354657575346
80155|120.615679647762
80156|2010.3331206801
80157|244.261980927886
80158|1300.01685390411
80159|684.080617021205
80160|720.663456255222
80161|898.556354094665
80162|1226.33120296924
80163|768.11345743509
80164|105.982543954319
80165|1132.47114554358
80166|141.310058605525
80167|1427.58142534176
80168|147.738977927553
80169|716.3775100403
80170|504.412422131665
80171|2075.81455524368
80172|794.349107190285
80173|499.238827392527
80174|903.729948833962
80175|238.20073766386
80176|640.548885997974
80177|617.711533932982
80178|1840.64443921199
80179|2168.0516120294
80180|936.026841853435
80181|185.20946568633
80182|873.576028922305
80183|1161.36974087311
80184|565.607910480665
80185|655.182021691858
80186|330.805470506724
80187|328.66249739944
80188|384.684391008609
80189|1229.8817970685
80190|900.331651144234
80191|822.727730052318
80192|427.328473506711
80193|194.301330582849
80194|305.825145334222
80195|130.075220602039
80196|737.071888998341
80197|775.79770133938
80198|669.815157385
80199|829.676621841225
80200|435.900365936113
80201|889.984461665166
80202|776.685349864288
80203|372.194228422574
80204|135.248815341592
80205|268.354657575695
80206|35.3275146515562
80207|1107.49082037122
80208|672.845779017003
80209|173.606951625069
80210|24.9803251726553
80211|526.362125671677
80212|321.345929552683
80213|1038.97876417542
80214|238.200737663531
80215|873.576028922297
80216|140.422410080854
80217|269.242306100339
80218|532.423368936725
80219|269.242306100117
80220|145.59600482031
80221|420.011905660197
80222|880.52492071141
80223|370.051255315276
80224|65.4814345632542
80225|644.834832212806
80226|327.407172816863
80227|359.704065836218
80228|258.895116621469
80229|1005.79422263141
80230|196.444303690119
80231|402.348148334504
80232|553.117747893905
80233|519.933206349975
80234|155.943194299376
80235|949.404652964637
80236|416.981284028108
80237|155.055545774478
80238|1912.55479309709
80239|1542.50353778209
80240|80.114570256978
80241|152.912572667305
80242|948.149328382435
80243|283.875441794113
80244|902.47462425196
80245|175.74992473229
80246|993.304060045086
80247|778.828322971643
80248|1610.28024186273
80249|173.606951625103
80250|72.7980024100941
80251|236.057764556248
80252|168.433356885588
80253|37.4704877587501
80254|328.662497399382
80255|827.533648734274
80256|477.289123851805
80257|1057.53017002582
80258|60.3078398237935
80259|52.9912719771183
80260|546.16885610504
80261|603.966046763933
80262|0
80263|404.491121441876
80264|1218.64695906471
80265|161.116789038833
80266|691.397184868033
80267|371.306579897562
80268|1817.80708714642
80269|608.251992978266
80270|188.240087318446
80271|429.47144661423
80272|1075.19392735082
80273|102.951922321936
80274|1079.47987356614
80275|1018.28438521726
80276|1635.62824309249
80277|49.9606503449904
80278|289.049036533611
80279|42.6440824980051
80280|259.782765146402
80281|396.286905070207
80282|748.674403059675
80283|1382.27439726865
80284|626.803398829377
80285|1056.27484544377
80286|947.629355914609
80287|150.76959955977
80288|55.1342450844973
80289|579.353397649066
80290|1604.58667465595
80291|326.519524292171
80292|12.4901625863276
80293|530.280395829184
80294|226.598223602099
80295|512.616638503409
80296|1095.00065778499
80297|351.499849464641
80298|148.626626452557
80299|0
80300|249.435575667288
80301|540.627585308071
80302|233.914791448958
80303|593.618857284861
80304|688.366563235697
80305|282.987793268956
80306|233.914791448777
80307|661.243264956206
80308|271.385279207623
80309|1269.49525793461
80310|1442.06226462548
80311|390.745634273019
80312|1178.14584967425
80313|967.956058815107
80314|115.442084908291
80315|478.176772376731
80316|178.780546364646
80317|497.095854284619
80318|279.58949557923
80319|97.7783275827494
80320|1338.7426662455
80321|933.883868746019
80322|992.048735462571
80323|115.442084908555
80324|77.9715971495337
80325|344.183281617809
80326|77.9715971496089
80327|35.3275146515768
80328|158.086167406385
80329|1272.89355562434
80330|469.972556005254
80331|758.133944013743
80332|632.344669626455
80333|77.9715971495613
80334|1229.88179706893
80335|1137.64474028328
80336|738.327213580637
80337|379.510796269221
80338|399.317526702177
80339|248.547927142511
80340|354.530471096864
80341|1371.5595317316
80342|361.847038943425
80343|496.208205760246
80344|328.662497399595
80345|165.402735253478
80346|990.273438413237
80347|30.1539199118421
80348|292.079658165626
80349|920.506057634931
80350|122.758652755141
80351|1106.23549578814
80352|145.596004820407
80353|1324.99717907673
80354|778.828322971546
80355|953.322923121756
80356|0
80357|939.057463485032
80358|757.246295489268
80359|456.59474489386
80360|1690.76248817842
80361|392.888607380525
80362|1039.49873664294
80363|291.192009640443
80364|869.657758764959
80365|1777.30597775613
80366|999.365303308753
80367|12.4901625863276
80368|2045.29295927413
80369|749.929727641782
80370|2110.77439383793
80371|0
80372|30.1539199119103
80373|476.401475327226
80374|248.547927142479
80375|246.404954035275
80376|624.140453254789
80377|1081.25517061634
80378|299.396226012257
80379|635.375291258256
80380|590.588235653128
80381|1015.25376358541
80382|970.466707979869
80383|318.315307920126
80384|449.278177047466
80385|345.070930142741
80386|1360.84466619533
80387|406.634094549187
80388|326.519524292034
80389|130.962869126954
80390|150.76959955977
80391|387.715012640955
80392|553.11774789445
80393|462.655988158564
80394|768.481133492866
80395|85.2881649964217
80396|140.422410080987
80397|372.194228422528
80398|1166.54333561254
80399|292.0796581654
80400|1072.16330571994
80401|1201.71855385453
80402|574.179802910084
80403|300.651550594703
80404|500.12647591713
80405|299.396226012366
80406|80.1145702568716
80407|585.414640913401
80408|1697.55908355693
80409|423.042527292415
80410|276.558873946742
80411|155.055545774132
80412|180.923519471836
80413|261.925738253598
80414|269.242306100349
80415|296.365604380343
80416|455.339420311629
80417|477.289123852162
80418|127.932247494643
80419|805.951621251409
80420|1080.36752209124
80421|2065.09968970676
80422|953.322923121511
80423|752.592673216801
80424|529.392747304044
80425|248.547927142603
80426|568.638532112787
80427|575.067451434555
80428|698.713752714525
80429|833.962568055774
80430|867.147109600273
80431|663.753914120872
80432|727.980024101896
80433|17.6637573257884
80434|970.099031922377
80435|529.392747304331
80436|450.165825572093
80437|767.593484967931
80438|1809.23519471833
80439|772.399403649671
80440|276.558873946867
80441|734.041267366468
80442|456.594744894059
80443|322.233578077344
80444|531.535720411617
80445|2099.53955583471
80446|703.887347454041
80447|594.50650580992
80448|65.4814345635935
80449|479.432096959267
80450|950.659977546994
80451|990.793410879994
80452|379.510796269204
80453|1610.64791792081
80454|301.539199119324
80455|125.789274387048
80456|325.631875767259
80457|500.126475916972
80458|180.923519471798
80459|190.383060425832
80460|170.576329992773
80461|399.317526702446
80462|1125.15457769696
80463|589.700587128484
80464|226.598223602218
80465|327.4071728169
80466|286.906063426058
80467|145.596004820523
80468|80.1145702570021
80469|655.18202169157
80470|12.4901625863276
80471|1326.77247612659
80472|466.94193437296
80473|286.906063426107
80474|60.3078398238687
80475|1246.65790586971
80476|845.565082117443
80477|988.65043777246
80478|173.606951624921
80479|905.872921941505
80480|597.017154974782
80481|412.695337813419
80482|1005.79422263135
80483|1622.25043198137
80484|367.908282207877
80485|1346.05923409245
80486|42.6440824983649
80487|1698.9667045488
80488|221.424628862527
80489|562.577288848392
80490|999.365303309541
80491|206.791493169119
80492|55.1342450845179
80493|622.885128671794
80494|125.789274387298
80495|311.886388598902
80496|626.803398829312
80497|186.097114211457
80498|335.979065246116
80499|62.4508129312308
80500|1034.69281796078
80501|321.345929552738
80502|491.922259545529
80503|1118.72565837501
80504|1381.38674874383
80505|553.117747894482
80506|201.61789842958
80507|536.341639093573
80508|17.6637573256649
80509|261.925738253599
80510|550.974774786917
80511|762.939862695332
80512|1714.85516482504
80513|829.676621841435
80514|250.690900249982
80515|779.715971496823
80516|458.737718001466
80517|177.892897839803
80518|238.200737663819
80519|959.751842443369
80520|897.301029512207
80521|771.51175512492
80522|152.912572667092
80523|239.088386188514
80524|646.61012926237
80525|0
80526|188.240087318494
80527|1560.68726757532
80528|117.585058015573
80529|83.1451918890697
80530|753.847997798813
80531|750.817376167201
80532|197.699628272493
80533|127.932247494612
80534|77.9715971496486
80535|525.994449614447
80536|37.4704877587501
80537|397.174553594941
80538|945.118706750227
80539|12.4901625862112
80540|1157.08379465831
80541|196.44430369018
80542|1380.13142416116
80543|815.043486147862
80544|123.646301280066
80545|70.6550293027832
80546|2004.79184988365
80547|1531.7886722458
80548|173.606951625161
80549|166.290383778335
80550|228.741196709491
80551|573.812126852145
80552|323.48890265941
80553|221.424628862736
80554|214.108061015578
80555|620.742155565056
80556|88.3187866284893
80557|251.578548774736
80558|556.148369526083
80559|859.830541753205
80560|1394.02920773936
80561|302.426847644581
80562|12.4901625862112
80563|527.249774197007
80564|251.578548774544
80565|260.150441204173
80566|1716.11048940758
80567|446.247555414995
80568|773.654728232193
80569|800.410350454394
80570|220.536980337784
80571|486.748664806051
80572|127.932247494643
80573|489.779286438315
80574|582.384019281305
80575|191.270708950699
80576|372.194228422519
80577|309.743415491188
80578|240.343710770862
80579|359.704065836533
80580|1555.51367283601
80581|582.38401928146
80582|35.327514651371
80583|275.671225422058
80584|321.345929552971
80585|925.679652374497
80586|841.27913590283
80587|485.49334022322
80588|294.222631272731
80589|891.239786247766
80590|1251.83150060891
80591|497.983502809785
80592|1168.16633625275
80593|236.945413081094
80594|208.046817751514
80595|1214.36101284996
80596|784.889566235966
80597|392.888607380347
80598|671.590454434696
80599|166.290383778469
80600|920.506057634851
80601|662.498589538523
80602|402.348148334339
80603|148.626626452663
80604|2571.28740888881
80605|1857.42054801312
80606|800.778026512128
80607|464.798961265711
80608|951.547626071808
80609|866.259461075516
80610|334.723740663795
80611|85.2881649965381
80612|370.051255315139
80613|448.390528522678
80614|55.1342450845385
80615|517.790233242935
80616|185.209465686519
80617|2265.46226355435
80618|0
80619|835.21789263829
80620|1049.3259536545
80621|2814.66174129185
80622|541.882909889842
80623|919.77070551973
80624|95.6353544754079
80625|919.250733052737
80626|489.779286438269
80627|140.422410081288
80628|180.923519471802
80629|2039.23171600952
80630|1163.51271398038
80631|671.590454435001
80632|60.307839824066
80633|494.065232652934
80634|1190.63601225981
80635|792.206134083003
80636|686.223590128279
80637|517.790233243011
80638|300.651550594662
80639|233.027142923978
80640|628.946371936724
80641|519.933206350006
80642|143.453031712931
80643|664.273886588275
80644|140.422410080905
80645|561.321964265822
80646|1280.21012347108
80647|425.185500399705
80648|658.21264332363
80649|1633.48526998561
80650|572.036829802572
80651|228.741196709041
80652|1522.32913129171
80653|352.387497989543
80654|117.585058015786
80655|640.548885997857
80656|2097.39658272626
80657|382.909093958966
80658|1066.98971098014
80659|962.782464075365
80660|573.812126852225
80661|321.345929551847
80662|85.288164996517
80663|773.654728231887
80664|804.696296669207
80665|115.4420849084
80666|427.328473506989
80667|421.267230242777
80668|2413.20124148189
80669|1025.23327700669
80670|1069.13268408753
80671|291.192009640526
80672|939.057463485963
80673|3065.35264154107
80674|653.926697109216
80675|294.222631273015
80676|1772.6523554842
80677|939.057463485531
80678|188.240087318412
80679|416.981284028077
80680|625.915750304391
80681|176.637573257061
80682|1064.84673787274
80683|1103.20487415664
80684|725.837050994384
80685|1100.1742525245
80686|568.118559645655
80687|1922.014334052
80688|886.066191508372
80689|1138.532388808
80690|3135.33540196779
80691|1136.38941570035
80692|475.146150744663
80693|448.022852464865
80694|191.270708950709
80695|575.95509995949
80696|180.923519471744
80697|256.752143514214
80698|2779.33422664032
80699|215.363385598323
80700|368.275958265882
80701|1051.10125070408
80702|363.990012050658
80703|35.327514651371
80704|537.596963676182
80705|304.569820751943
80706|680.162346864247
80707|466.941934373296
80708|30.1539199119103
80709|689.254211760491
80710|691.397184867835
80711|492.80990807033
80712|446.247555415124
80713|441.961609200814
80714|459.625366526209
80715|196.444303690073
80716|122.758652755131
80717|1152.79784844402
80718|168.433356885375
80719|744.38845684479
80720|171.4639785176
80721|530.280395829198
80722|627.171074886873
80723|193.41368205803
80724|719.408131672469
80725|191.270708950542
80726|65.4814345634871
80727|1375.84547794651
80728|17.6637573258296
80729|326.519524292226
80730|2728.85360382779
80731|235.17011603134
80732|161.116789038583
80733|562.577288848514
80734|120.615679647703
80735|637.518264366125
80736|1110.52144200272
80737|188.240087318727
80738|1745.52905720415
80739|481.575070065847
80740|381.653769376573
80741|594.874181867722
80742|427.328473506982
80743|219.281655755337
80744|505.300070656559
80745|223.567601970146
80746|136.136463866229
80747|47.8176772374588
80748|90.4617597359095
80749|311.886388598684
80750|334.72374066371
80751|941.200436592984
80752|1772.13238301665
80753|12.4901625862694
80754|403.603472917009
80755|1318.20058369713
80756|720.295780197351
80757|2148.98023371174
80758|333.836092138836
80759|849.483352274321
80760|1040.75406122524
80761|326.519524292158
80762|105.982543954319
80763|178.780546364605
80764|437.675662986211
80765|951.547626071646
80766|564.720261955511
80767|42.6440824982109
80768|145.596004820095
80769|180.923519471887
80770|386.82736411606
80771|631.089345044108
80772|459.625366526308
80773|246.404954035306
80774|12.4901625862112
80775|248.547927142336
80776|422.154878767497
80777|447.135203940333
80778|922.281354684105
80779|629.314047994202
80780|238.200737663202
80781|633.23231815127
80782|375.592526112279
80783|223.567601969972
80784|0
80785|183.066492579033
80786|688.366563235796
80787|847.340379166826
80788|55.1342450843057
80789|516.534908660509
80790|289.049036533284
80791|1137.6447402831
80792|161.116789038799
80793|158.086167406433
80794|480.319745484188
80795|490.666934963056
80796|963.67011260023
80797|529.025071246679
80798|42.6440824982691
80799|801.665675036725
80800|288.161388008533
80801|1241.48431113003
80802|180.923519471935
80803|186.097114211355
80804|55.1342450847713
80805|218.394007230528
80806|300.651550594745
80807|392.000958855582
80808|765.450511860462
80809|1456.84769672839
80810|799.890377986973
80811|674.988752124652
80812|749.929727641897
80813|898.188678037294
80814|65.4814345633224
80815|434.645041353691
80816|238.200737663678
80817|353.642822571739
80818|175.749924732269
80819|4001.37948339513
80820|429.47144661425
80821|1509.83896870576
80822|1278.95479888799
80823|711.20391530075
80824|236.057764556166
80825|1968.57668670717
80826|352.387497989577
80827|479.432096958845
80828|30.1539199118435
80829|228.741196709654
80830|733.153618841037
80831|531.535720411609
80832|821.47240546959
80833|819.329432362352
80834|530.280395829613
80835|437.675662985971
80836|95.6353544753703
80837|578.098073066729
80838|213.220412491033
80839|113.299111801275
80840|12.4901625860948
80841|414.838310920914
80842|2791.82438922639
80843|1915.21773867257
80844|357.928768786621
80845|3346.34975811294
80846|1126.04222622139
80847|605.221371346355
80848|822.360053994608
80849|233.027142924159
80850|251.57854877489
80851|383.796742483746
80852|163.259762145825
80853|236.057764556248
80854|790.430837033077
80855|773.65472823192
80856|62.4508129312308
80857|488.523961855745
80858|49.9606503453106
80859|882.667893818375
80860|1206.15679647879
80861|12.4901625862694
80862|540.62758530817
80863|314.029361705753
80864|183.954141103959
80865|444.992230832875
80866|829.676621841431
80867|2222.29820858884
80868|758.133944013651
80869|667.67218427772
80870|100.808949214783
80871|306.712793858833
80872|153.800221192018
80873|393.256283437951
80874|1844.93038542722
80875|133.105842234154
80876|2330.05604959321
80877|405.378769966705
80878|1017.91670916041
80879|201.617898429757
